20231026	18:25:31	d8bea7d7-b2da-4e23-b420-0f464256dee0	GET	/	undefined
20231026	18:30:50	66ce65b4-be6c-415a-a6d7-322c57d918a0	GET	/	undefined
20231026	18:31:11	6846bc4e-8350-49b8-976f-aef64e3f5b0e	GET	/	undefined
20231027	14:08:45	934bc799-2ba1-4f9c-9fbc-faa3eb9a7146	GET	/auth/login	undefined
20231027	14:08:50	473021e5-fc11-42cd-a27a-fc5fbb8f7345	POST	/auth/login	undefined
20231027	14:09:22	908c97df-6470-4808-ab1f-300f9a604d13	POST	/auth/login	undefined
20231027	14:09:43	fd87d63c-c7f5-49ac-b9cf-180eaed4f374	POST	/auth/login	undefined
20231027	14:20:29	cf2b7d03-9629-4a55-b4a1-f1cb91313330	POST	/auth/register	undefined
20231027	14:24:26	a3472d1b-5b35-4032-83aa-d7ad9a044f1b	POST	/auth/register	undefined
20231027	14:27:46	8ec55b5a-0bf3-471b-a338-81adfd660d00	POST	/auth/register	undefined
20231027	14:29:15	36d5bf36-eb5f-4604-a9a6-2e67ec1cf349	POST	/auth/register	undefined
20231027	14:30:45	ebc616dc-6ede-4db4-a393-9350891e7f1c	POST	/auth/register	undefined
20231027	14:35:44	d3d36e26-0c67-404b-8a96-4b7d850d6deb	POST	/auth/register	undefined
20231027	14:36:39	f990fcbf-4bed-4afa-8de0-29a330242c40	POST	/auth/register	undefined
20231027	18:55:03	a2b77abf-ab30-46df-b14b-fa854fdcb92b	POST	/auth/login	undefined
20231027	18:55:11	b36eaabe-dc95-42d3-8ae9-bf83ef65af75	POST	/auth/login	undefined
20231027	18:55:16	07c90000-99dd-4587-9e52-663575880246	POST	/auth/login	undefined
20231027	18:56:07	e30ee212-aea1-4001-83c3-8b38b276d8ad	POST	/auth/login	undefined
20231028	09:19:00	e9d1caaa-0f25-4943-817f-f338f6f049d8	GET	/tasks	undefined
20231028	09:19:09	9f171f5a-230f-4721-8be3-1cafbe3ffa48	GET	/tasks	undefined
20231028	09:20:35	b2317fc6-95e7-4026-b9df-4f4e48f8b675	POST	/tasks	undefined
20231028	09:22:44	50765d10-126e-4d8d-9a9d-74b1e12b6b60	PATCH	/tasks	undefined
20231028	09:23:41	4f106e8c-e93e-468f-9b7d-1158832125c6	PATCH	/tasks	undefined
20231028	09:24:37	f0d8c6d7-01df-49b0-910d-60c35d018575	PATCH	/tasks	undefined
20231028	09:25:29	d21adbeb-b635-47cf-b48a-5f80ad56e58d	POST	/tasks	undefined
20231028	09:26:38	6fd6bc9e-969a-4eba-a09d-fc2fc2018bb3	DELETE	/tasks	undefined
20231028	09:27:31	7a80bc34-348a-41a9-9e9f-b82b91c14050	GET	/tasks/planned	undefined
20231028	09:27:43	624efbe4-3d9a-43f2-932b-20f299f88805	GET	/tasks/planned	undefined
20231028	09:28:52	b9d4baac-e71c-4197-ba98-2eeea7dd0a68	POST	/tasks	undefined
20231028	09:28:59	1b68976d-310d-421b-95c8-a8b8f7b6c2ce	POST	/tasks	undefined
20231028	09:29:04	70b18bc5-d8e6-41df-9617-90f2ceadade9	POST	/tasks	undefined
20231028	09:29:08	29fa20f3-c423-4251-af5e-01c056d83232	POST	/tasks	undefined
20231028	09:29:18	44c3aa06-a3d2-46dc-89c7-ac422555c343	POST	/tasks	undefined
20231028	09:29:30	2625df4e-eef0-4c1f-84f0-d44e8152cee1	POST	/tasks	undefined
20231028	09:30:21	9370131c-784b-4e1f-be02-fc7944729e50	POST	/tasks	undefined
20231028	09:30:32	c96f7f5c-f7cb-43b2-a1d3-645810b30dc4	POST	/tasks	undefined
20231028	09:30:58	92d26c6a-4915-4573-869c-ee06a2cc91b4	POST	/tasks	undefined
20231028	09:31:35	15f40a14-f54f-4128-ba53-9ee679e51150	GET	/tasks/planned	undefined
20231028	09:32:01	1295e4fd-ebaa-4504-9d2c-a03a8418e274	GET	/tasks/myday	undefined
20231028	09:32:43	b55f7722-36fd-4576-8d2d-3a6f7c0dc6f9	GET	/tasks/myday	undefined
20231028	09:35:04	e4a85ae4-b945-498c-87b9-dd08e89a7075	GET	/tasks/myday	undefined
20231028	09:36:19	e373a5b1-5552-44e9-b733-68ece971abf3	GET	/tasks/myday	undefined
20231028	09:36:44	b67c2055-5730-49cf-9ded-8530a08370bb	GET	/tasks/myday	undefined
20231028	09:37:10	c2827193-9a72-45a4-97d4-b66dcbf2a8a9	GET	/tasks/important	undefined
20231028	09:37:30	942af9df-8f8f-425a-ad1a-8184ed926e24	GET	/tasks/listSpecific	undefined
20231028	09:46:48	1fdef110-cdbd-40b2-b8e8-f3cc601617bd	GET	/lists	undefined
20231028	09:46:55	14b083bc-50e3-407a-ab07-bb465a9dd289	GET	/lists	undefined
20231028	09:47:19	ea607925-d173-4321-8446-b9d538f50d0c	POST	/lists	undefined
20231028	09:47:52	eae9fba7-bd9c-4634-9cc3-8c6abb9bb8dd	POST	/lists	undefined
20231028	09:49:29	9bcd0ac5-1b65-4c98-8913-ff6e83b66f22	PATCH	/tasks	undefined
20231028	09:49:49	32aba64f-f8fc-4513-9f6a-3d6e74d01417	GET	/tasks/listSpecific	undefined
20231028	10:03:19	59929076-5214-46ee-b875-53357c5b7a0d	OPTIONS	/auth/login	http://localhost:5173
20231028	10:03:21	c53ad2ac-df6c-42b7-b4e3-8c5f6d013441	OPTIONS	/auth/login	http://localhost:5173
20231028	10:03:22	d3f4c345-ce6a-4d91-95b8-386070d0d87e	OPTIONS	/auth/login	http://localhost:5173
20231028	10:05:44	2229a7f9-2708-4890-b2c1-56218df43b9f	OPTIONS	/auth/login	http://localhost:5173
20231028	10:05:44	789ab20e-989c-469f-b42b-349fb427ece4	POST	/auth/login	http://localhost:5173
20231028	10:07:02	60d0e14d-83c6-4543-8391-a2eb56b98c9a	OPTIONS	/auth/login	http://localhost:5173
20231028	10:07:02	9fa195c0-d0c3-4456-96e7-2fc059db0758	POST	/auth/login	http://localhost:5173
20231028	10:07:09	64094b70-6920-4a3c-8b47-68cfc918707f	OPTIONS	/auth/login	http://localhost:5173
20231028	10:07:09	820b8892-1a41-4bbc-90e7-27669272cd5c	POST	/auth/login	http://localhost:5173
20231028	10:07:42	99f3add1-6bac-4581-abd9-26445eebb393	OPTIONS	/auth/register	http://localhost:5173
20231028	10:07:42	e3ede70c-0d03-497d-b322-cf5a9db454af	POST	/auth/register	http://localhost:5173
20231028	10:07:54	e33ec4ae-daef-4f10-a6c9-47f84774e2df	OPTIONS	/auth/login	http://localhost:5173
20231028	10:07:54	6d014115-b342-4f5a-9f79-dcbb4b7c3a2d	POST	/auth/login	http://localhost:5173
20231028	10:09:01	9df9d533-6d96-47b4-9db7-093f3692362c	OPTIONS	/auth/register	http://localhost:5173
20231028	10:09:01	02803f65-a4d6-4f53-9414-92fd18aecb80	POST	/auth/register	http://localhost:5173
20231028	10:09:10	34ebe0a8-1047-4ad8-9b62-a82e2069e3a0	OPTIONS	/auth/login	http://localhost:5173
20231028	10:09:10	0b5b18ce-70bd-4d6e-a669-de5c894b71b2	POST	/auth/login	http://localhost:5173
20231028	10:18:26	f89e6f1e-5ec5-4370-bfe5-9471f44af0a5	GET	/tasks	http://localhost:5173
20231028	10:18:33	6bebead0-c4ff-4eec-b9ca-16f1e960c778	GET	/tasks	http://localhost:5173
20231028	10:19:00	34ffbcf5-720c-4fc5-a883-caa706a14e11	GET	/tasks	http://localhost:5173
20231028	10:30:20	2b57a523-d88a-4ecf-ad41-bbcb1840003c	GET	/tasks	http://localhost:5173
20231028	14:22:35	329eead0-8fd6-4e5b-8513-42e78fa5d062	GET	/tasks	http://localhost:5173
20231028	15:00:03	121b0147-099f-4ad6-a19f-c60145988c49	GET	/tasks	http://localhost:5173
20231028	16:16:09	f8f303d0-b9de-4151-a06f-0974ff92d90c	GET	/tasks	http://localhost:5173
20231028	17:45:33	73be4841-1e44-46a9-bd7c-d5d259678d11	GET	/tasks	http://localhost:5173
20231028	18:09:52	6642944d-fb7d-4915-82dc-1851f1783efb	GET	/tasks	http://localhost:5173
20231028	20:28:49	461ef2d3-7355-4027-b626-f437eb06c940	GET	/tasks	http://localhost:5173
20231028	20:29:50	71d4c0a0-4b12-4fe9-b1a5-2383869d4020	GET	/tasks?userId=1003	http://localhost:5173
20231028	20:29:55	c87f9d20-22c4-440b-8a6e-6594fc39177f	GET	/tasks?userId=1003	http://localhost:5173
20231028	20:29:56	6849308d-99f2-4893-b470-1e5dbe6f4a86	GET	/tasks?userId=1003	http://localhost:5173
20231028	20:30:16	4156f79c-de08-4297-b895-23dbc3636bd6	GET	/tasks	http://localhost:5173
20231028	20:32:34	07b7fd43-ccf3-437a-8399-de538003f9c6	GET	/tasks	http://localhost:5173
20231028	20:33:52	c7861bc8-8c1e-4f0a-9fc0-74cceb0649dd	GET	/tasks	http://localhost:5173
20231028	20:34:00	d5d82094-a2db-4cf2-97c1-c48196c8a140	GET	/tasks	http://localhost:5173
20231028	20:34:47	733d5c89-acbd-4120-9024-b0f69c20c5e1	OPTIONS	/auth/login	http://localhost:5173
20231028	20:34:47	f7c34685-22ae-4a12-ba73-5a61a247bbe8	POST	/auth/login	http://localhost:5173
20231028	20:37:13	efac142a-5dbc-46b6-9b9e-d45afbe70d43	GET	/tasks	http://localhost:5173
20231028	20:37:20	f56919eb-5dff-404d-85fe-8adf36168b1f	GET	/tasks	http://localhost:5173
20231028	20:37:41	774ebc6f-05f1-4741-9fa8-d8c331ff59ad	GET	/tasks	undefined
20231028	20:39:15	7410ad14-f87a-463b-809b-b5e34dbc88b1	GET	/tasks	http://localhost:5173
20231028	20:39:16	ff4dc1bf-68e2-4669-ac5d-d5a37a082ecb	GET	/tasks	http://localhost:5173
20231028	20:39:17	4be77442-e12a-410b-8ca6-8240fc27c696	GET	/tasks	http://localhost:5173
20231028	20:39:18	b1871c6e-c61e-46fd-818e-d61f1d3f858a	GET	/tasks	http://localhost:5173
20231028	20:41:35	e687ed3c-196d-4f2f-93c4-e0cf19c05e7e	GET	/tasks	http://localhost:5173
20231028	20:41:49	d034f05c-8480-4cf7-86f7-0701ed646af0	GET	/tasks	undefined
20231028	20:43:38	3fe0d049-6a4c-4882-ab7c-83b2bec5a031	GET	/tasks	http://localhost:5173
20231028	20:43:41	7d52d839-90cf-4867-9829-1eab980798b1	GET	/tasks	http://localhost:5173
20231028	20:43:41	d403cad5-f548-46c9-bef9-2933bc846eba	GET	/tasks	http://localhost:5173
20231028	20:43:42	6dbf52b5-899c-41af-82b4-52746cdfd40a	GET	/tasks	http://localhost:5173
20231028	20:44:49	c5d92eb8-c9f0-4d75-a3da-7105ae4f82e9	GET	/tasks	http://localhost:5173
20231028	20:46:50	66cf08cb-f953-459f-acaf-37e57450967a	GET	/tasks	http://localhost:5173
20231028	20:47:14	36f83f6c-0166-4ded-8027-3cff840d6de0	GET	/tasks	http://localhost:5173
20231028	20:47:17	63ba4cf2-4f9b-49ae-ac83-41b67364d6de	GET	/tasks	http://localhost:5173
20231028	20:48:12	ad2ac5c9-2bbb-4193-a031-be29eb590160	GET	/tasks	http://localhost:5173
20231028	20:48:22	cf7ff4d3-a53f-43d9-b600-05b7e591efe1	OPTIONS	/auth/login	http://localhost:5173
20231028	20:48:22	a8d854de-9a28-4280-a018-ede3fccd3248	POST	/auth/login	http://localhost:5173
20231028	20:48:22	d83246e9-ae18-42b7-b397-33690e630faa	GET	/tasks	http://localhost:5173
20231028	20:48:39	3dd2f1a6-828e-46df-8efe-b5ff9b061526	GET	/lists	http://localhost:5173
20231028	20:48:59	c6eb1719-fa08-4616-9db8-df7fd2462a7b	GET	/	http://localhost:5173
20231028	20:49:51	b17f14ac-1cce-4a15-a2f1-021e0c837200	GET	/	http://localhost:5173
20231028	20:50:15	b107d6f5-a6c4-4bd1-be68-5f93fbdd61e1	GET	/tasks	http://localhost:5173
20231028	20:51:16	9a34d11a-6a1c-4b33-82ea-24c3a59adf04	GET	/tasks	http://localhost:5173
20231028	21:33:12	44d1801f-8b46-42d9-b182-b49d01e1b91b	GET	/	http://localhost:5173
20231028	21:34:03	178852ce-f383-4b69-9ac3-06fde14b0771	GET	/tasks	undefined
20231029	14:51:31	51f1ccd0-0291-4989-aa8e-060923049f27	GET	/	http://localhost:5173
20231029	14:51:50	835b4a8a-7873-4c7a-93d1-a337e0f46280	GET	/tasks	http://localhost:5173
20231029	14:55:32	3510c382-c58f-4cd8-9f69-a2e7f2fe0d03	GET	/tasks	http://localhost:5173
20231029	14:55:35	927bc28b-5684-434e-9622-c98c86f16b6c	GET	/tasks	http://localhost:5173
20231029	14:56:48	2fd82240-4ef8-4b03-8a21-8a210f99460f	GET	/tasks	http://localhost:5173
20231029	14:56:52	ffad62a8-8016-4242-820f-15ee5be29762	GET	/tasks	http://localhost:5173
20231029	14:56:53	d08d27b8-ce1a-43c5-b60e-f7aa20f8fc76	GET	/tasks	http://localhost:5173
20231029	14:56:53	0297fe0e-2eb5-4c59-ae72-a7348e4a7cca	GET	/tasks	http://localhost:5173
20231029	14:56:53	d48102a9-a02e-4c58-9992-f08ade0a3391	GET	/tasks	http://localhost:5173
20231029	14:56:54	79014442-3965-4f86-a41f-ed8278596048	GET	/tasks	http://localhost:5173
20231029	14:57:10	ddf562f0-1a11-4a55-b30c-2eeb9deaf0c7	GET	/tasks	http://localhost:5173
20231029	14:57:16	a796b25f-2cc9-4a15-ac01-46f8425424a6	GET	/tasks	http://localhost:5173
20231029	14:57:17	389cb1d5-8ded-427a-9174-2e90238a0f36	GET	/tasks	http://localhost:5173
20231029	14:57:17	8deccee2-e384-4b8f-b22b-80cdaa54c9f8	GET	/tasks	http://localhost:5173
20231029	14:57:17	a4a69aac-45f0-4b6b-a410-3aa316216235	GET	/tasks	http://localhost:5173
20231029	14:58:09	4d101394-a7f7-4b27-8b93-add673cd126d	GET	/tasks	http://localhost:5173
20231029	14:58:12	65febf55-897f-4a4b-9e54-c0ac9d6416a2	GET	/tasks	http://localhost:5173
20231029	14:58:13	54479591-f1b4-48cb-b472-815bc5a89e83	GET	/tasks	http://localhost:5173
20231029	14:58:36	7c2c7374-b4da-4b14-9808-068afe2470a1	GET	/tasks	http://localhost:5173
20231029	14:59:03	35c8a9a1-73a7-4c7f-ac27-2533dc494db7	GET	/tasks	http://localhost:5173
20231029	14:59:06	57fb0ace-34b7-4b8d-a0e7-bf095693aed7	GET	/tasks	http://localhost:5173
20231029	14:59:28	4cc25e8c-adf0-40e2-8e5b-c021c9e527d7	GET	/tasks	http://localhost:5173
20231029	14:59:34	2196e556-6a39-4ec4-9b12-be72f396a8f2	GET	/tasks	http://localhost:5173
20231029	14:59:35	d875fc02-3134-497d-8c88-4695f89fec0a	GET	/tasks	http://localhost:5173
20231029	14:59:35	93592e00-5c13-45c7-bbd9-633f991d7adb	GET	/tasks	http://localhost:5173
20231029	14:59:35	cf5b8c32-7b18-4e93-b9b8-08a2c7b9e5d3	GET	/tasks	http://localhost:5173
20231029	15:05:35	496686a3-cf27-4701-9773-1814894c02ea	GET	/tasks	http://localhost:5173
20231029	15:05:39	51006621-dcf9-48da-a4db-b320446b6f9d	GET	/tasks	http://localhost:5173
20231029	15:05:39	d06cebac-d114-4049-bbd2-5e71dc36508e	GET	/tasks	http://localhost:5173
20231029	15:05:40	3b2f088c-74ee-4591-9852-dee8f2bc7641	GET	/tasks	http://localhost:5173
20231029	15:05:40	442ca806-2bc1-47b5-bd40-7265121ba4dc	GET	/tasks	http://localhost:5173
20231029	15:05:40	5ad1ad23-5a03-4f3f-80f9-fcb369da1df4	GET	/tasks	http://localhost:5173
20231029	15:05:57	e48c4143-a790-4d3c-9604-8889cba9fcae	GET	/tasks	http://localhost:5173
20231029	15:06:59	2b9f34c1-dd42-4a59-8f8e-80eb90fa9c1c	GET	/tasks	http://localhost:5173
20231029	15:07:01	c8056dcc-e091-47c7-bab4-cb4eee7a6371	GET	/tasks	http://localhost:5173
20231029	15:07:02	71066c16-8504-40c1-aadd-b2a16498fe16	GET	/tasks	http://localhost:5173
20231029	15:11:26	c8b8b1c7-55ac-4e4f-8e3d-0dcbda6bdbb4	GET	/tasks	http://localhost:5173
20231029	15:11:30	52a55556-40ae-4f7e-96dd-71e5d14a7b0f	GET	/tasks	http://localhost:5173
20231029	15:15:24	581f8015-e3df-4221-9569-1ce09e81a418	GET	/tasks	http://localhost:5173
20231029	15:16:44	febdf7a2-1cde-417d-b08d-4b4ae33d85bf	GET	/tasks	http://localhost:5173
20231029	15:16:50	0ba22c91-7ed9-4e86-8237-fd66867d94bd	GET	/tasks	http://localhost:5173
20231029	15:17:17	c17600be-f533-4156-b15d-0590a8138e1f	GET	/tasks	http://localhost:5173
20231029	15:17:18	79c728fd-6187-4e1f-8274-641b62f68a49	GET	/tasks	http://localhost:5173
